# Residuals  
# Time       	Ux           	p_rgh        	C            	T            
30.7063      	8.155760e-05	2.021140e-05	3.995330e-05	4.144570e-06
30.707       	8.155890e-05	2.021390e-05	3.995380e-05	4.144660e-06
30.7077      	8.156020e-05	2.021650e-05	3.995420e-05	4.144740e-06
30.7083      	8.156150e-05	2.021900e-05	3.995470e-05	4.144830e-06
30.709       	8.156280e-05	2.022150e-05	3.995520e-05	4.144910e-06
30.7096      	8.156410e-05	2.022410e-05	3.995570e-05	4.144990e-06
30.7103      	8.156540e-05	2.022660e-05	3.995620e-05	4.145080e-06
30.711       	8.156670e-05	2.022910e-05	3.995660e-05	4.145160e-06
30.7116      	8.156800e-05	2.023170e-05	3.995710e-05	4.145240e-06
30.7123      	8.156930e-05	2.023420e-05	3.995760e-05	4.145330e-06
30.713       	8.157060e-05	2.023670e-05	3.995800e-05	4.145410e-06
30.7136      	8.157190e-05	2.023930e-05	3.995850e-05	4.145500e-06
30.7143      	8.157320e-05	2.024180e-05	3.995900e-05	4.145580e-06
30.7149      	8.157450e-05	2.024430e-05	3.995940e-05	4.145660e-06
30.7156      	8.157580e-05	2.024680e-05	3.995990e-05	4.145750e-06
30.7163      	8.157710e-05	2.024940e-05	3.996030e-05	4.145830e-06
30.7169      	8.157840e-05	2.025190e-05	3.996080e-05	4.145910e-06
30.7176      	8.157970e-05	2.025440e-05	3.996130e-05	4.146000e-06
30.7182      	8.158100e-05	2.025690e-05	3.996170e-05	4.146080e-06
30.7189      	8.158230e-05	2.025950e-05	3.996220e-05	4.146170e-06
30.7196      	8.158360e-05	2.026200e-05	3.996260e-05	4.146250e-06
30.7202      	8.158490e-05	2.026450e-05	3.996300e-05	4.146330e-06
30.7209      	8.158620e-05	2.026700e-05	3.996350e-05	4.146420e-06
30.7216      	8.158750e-05	2.026960e-05	3.996390e-05	4.146500e-06
30.7222      	8.158880e-05	2.027210e-05	3.996440e-05	4.146580e-06
30.7229      	8.159010e-05	2.027460e-05	3.996480e-05	4.146670e-06
30.7235      	8.159140e-05	2.027710e-05	3.996520e-05	4.146750e-06
30.7242      	8.159270e-05	2.027970e-05	3.996570e-05	4.146830e-06
30.7249      	8.159400e-05	2.028220e-05	3.996610e-05	4.146920e-06
30.7255      	8.159540e-05	2.028470e-05	3.996650e-05	4.147000e-06
30.7262      	8.159670e-05	2.028720e-05	3.996690e-05	4.147090e-06
30.7268      	8.159800e-05	2.028970e-05	3.996740e-05	4.147170e-06
30.7275      	8.159940e-05	2.029230e-05	3.996780e-05	4.147250e-06
30.7282      	8.160070e-05	2.029480e-05	3.996820e-05	4.147340e-06
30.7288      	8.160200e-05	2.029730e-05	3.996860e-05	4.147420e-06
30.7295      	8.160330e-05	2.029980e-05	3.996900e-05	4.147500e-06
30.7301      	8.160470e-05	2.030230e-05	3.996940e-05	4.147590e-06
30.7308      	8.160600e-05	2.030490e-05	3.996990e-05	4.147670e-06
30.7315      	8.160730e-05	2.030740e-05	3.997030e-05	4.147750e-06
30.7321      	8.160860e-05	2.030990e-05	3.997070e-05	4.147840e-06
30.7328      	8.161000e-05	2.031240e-05	3.997110e-05	4.147920e-06
30.7335      	8.161130e-05	2.031490e-05	3.997150e-05	4.148010e-06
30.7341      	8.161260e-05	2.031740e-05	3.997190e-05	4.148090e-06
30.7348      	8.161400e-05	2.032000e-05	3.997230e-05	4.148170e-06
30.7354      	8.161530e-05	2.032250e-05	3.997270e-05	4.148260e-06
30.7361      	8.161660e-05	2.032500e-05	3.997310e-05	4.148340e-06
30.7368      	8.161790e-05	2.032750e-05	3.997350e-05	4.148420e-06
30.7374      	8.161930e-05	2.033000e-05	3.997390e-05	4.148510e-06
30.7381      	8.162060e-05	2.033250e-05	3.997430e-05	4.148590e-06
30.7387      	8.162190e-05	2.033510e-05	3.997470e-05	4.148670e-06
30.7394      	8.162330e-05	2.033760e-05	3.997500e-05	4.148760e-06
30.7401      	8.162460e-05	2.034010e-05	3.997540e-05	4.148840e-06
30.7407      	8.162590e-05	2.034260e-05	3.997580e-05	4.148920e-06
30.7414      	8.162720e-05	2.034510e-05	3.997620e-05	4.149010e-06
30.7421      	8.162860e-05	2.034760e-05	3.997660e-05	4.149090e-06
30.7427      	8.163000e-05	2.035010e-05	3.997690e-05	4.149180e-06
30.7434      	8.163130e-05	2.035260e-05	3.997730e-05	4.149260e-06
30.744       	8.163270e-05	2.035510e-05	3.997770e-05	4.149340e-06
30.7447      	8.163410e-05	2.035770e-05	3.997800e-05	4.149430e-06
30.7454      	8.163550e-05	2.036020e-05	3.997840e-05	4.149510e-06
30.746       	8.163690e-05	2.036270e-05	3.997870e-05	4.149590e-06
30.7467      	8.163830e-05	2.036520e-05	3.997910e-05	4.149680e-06
30.7473      	8.163970e-05	2.036770e-05	3.997940e-05	4.149760e-06
30.748       	8.164110e-05	2.037020e-05	3.997980e-05	4.149840e-06
30.7487      	8.164250e-05	2.037270e-05	3.998010e-05	4.149930e-06
30.7493      	8.164390e-05	2.037520e-05	3.998050e-05	4.150010e-06
30.75        	8.164530e-05	2.037770e-05	3.998080e-05	4.150090e-06
30.7507      	8.164670e-05	2.038020e-05	3.998120e-05	4.150180e-06
30.7513      	8.164810e-05	2.038270e-05	3.998160e-05	4.150260e-06
30.752       	8.164950e-05	2.038520e-05	3.998190e-05	4.150350e-06
30.7526      	8.165090e-05	2.038770e-05	3.998230e-05	4.150430e-06
30.7533      	8.165230e-05	2.039020e-05	3.998260e-05	4.150510e-06
30.754       	8.165370e-05	2.039270e-05	3.998300e-05	4.150600e-06
30.7546      	8.165520e-05	2.039520e-05	3.998330e-05	4.150680e-06
30.7553      	8.165660e-05	2.039780e-05	3.998370e-05	4.150760e-06
30.7559      	8.165810e-05	2.040030e-05	3.998400e-05	4.150850e-06
30.7566      	8.165950e-05	2.040280e-05	3.998440e-05	4.150930e-06
30.7573      	8.166100e-05	2.040530e-05	3.998470e-05	4.151010e-06
30.7579      	8.166250e-05	2.040780e-05	3.998500e-05	4.151100e-06
30.7586      	8.166390e-05	2.041040e-05	3.998540e-05	4.151180e-06
30.7593      	8.166540e-05	2.041290e-05	3.998570e-05	4.151260e-06
30.7599      	8.166690e-05	2.041540e-05	3.998600e-05	4.151350e-06
30.7606      	8.166830e-05	2.041800e-05	3.998640e-05	4.151430e-06
30.7612      	8.166980e-05	2.042050e-05	3.998670e-05	4.151510e-06
30.7619      	8.167120e-05	2.042300e-05	3.998700e-05	4.151600e-06
30.7626      	8.167270e-05	2.042560e-05	3.998740e-05	4.151680e-06
30.7632      	8.167410e-05	2.042810e-05	3.998770e-05	4.151760e-06
30.7639      	8.167560e-05	2.043060e-05	3.998800e-05	4.151850e-06
30.7645      	8.167700e-05	2.043320e-05	3.998830e-05	4.151930e-06
30.7652      	8.167850e-05	2.043570e-05	3.998860e-05	4.152010e-06
30.7659      	8.167990e-05	2.043820e-05	3.998900e-05	4.152100e-06
30.7665      	8.168130e-05	2.044080e-05	3.998930e-05	4.152180e-06
30.7672      	8.168280e-05	2.044330e-05	3.998960e-05	4.152260e-06
30.7678      	8.168420e-05	2.044580e-05	3.998990e-05	4.152350e-06
30.7685      	8.168560e-05	2.044830e-05	3.999020e-05	4.152430e-06
30.7692      	8.168700e-05	2.045090e-05	3.999050e-05	4.152520e-06
30.7698      	8.168840e-05	2.045340e-05	3.999080e-05	4.152600e-06
30.7705      	8.168990e-05	2.045590e-05	3.999110e-05	4.152680e-06
30.7712      	8.169130e-05	2.045850e-05	3.999140e-05	4.152770e-06
30.7718      	8.169270e-05	2.046100e-05	3.999170e-05	4.152850e-06
30.7725      	8.169410e-05	2.046350e-05	3.999200e-05	4.152930e-06
30.7731      	8.169550e-05	2.046600e-05	3.999230e-05	4.153020e-06
30.7738      	8.169690e-05	2.046860e-05	3.999260e-05	4.153100e-06
30.7745      	8.169850e-05	2.047110e-05	3.999290e-05	4.153180e-06
30.7751      	8.170030e-05	2.047360e-05	3.999320e-05	4.153270e-06
30.7758      	8.170200e-05	2.047610e-05	3.999350e-05	4.153350e-06
30.7764      	8.170380e-05	2.047870e-05	3.999380e-05	4.153430e-06
30.7771      	8.170550e-05	2.048120e-05	3.999410e-05	4.153520e-06
30.7778      	8.170730e-05	2.048370e-05	3.999430e-05	4.153600e-06
30.7784      	8.170900e-05	2.048620e-05	3.999460e-05	4.153680e-06
30.7791      	8.171080e-05	2.048880e-05	3.999490e-05	4.153770e-06
30.7798      	8.171250e-05	2.049130e-05	3.999520e-05	4.153850e-06
30.7804      	8.151160e-05	2.037140e-05	3.999540e-05	4.180930e-06
30.7811      	8.156540e-05	2.040440e-05	3.999560e-05	4.142640e-06
30.7817      	8.156140e-05	2.040650e-05	3.999570e-05	4.142710e-06
30.7824      	8.156720e-05	2.040900e-05	3.999590e-05	4.142780e-06
30.7831      	8.156730e-05	2.041130e-05	3.999610e-05	4.142850e-06
30.7837      	8.156820e-05	2.041370e-05	3.999630e-05	4.142920e-06
30.7844      	8.156950e-05	2.041610e-05	3.999650e-05	4.142990e-06
30.785       	8.157070e-05	2.041840e-05	3.999670e-05	4.143060e-06
30.7857      	8.157180e-05	2.042080e-05	3.999690e-05	4.143130e-06
30.7864      	8.157290e-05	2.042320e-05	3.999710e-05	4.143200e-06
30.787       	8.157400e-05	2.042550e-05	3.999730e-05	4.143270e-06
30.7877      	8.157510e-05	2.042790e-05	3.999740e-05	4.143340e-06
30.7884      	8.157620e-05	2.043020e-05	3.999760e-05	4.143410e-06
30.789       	8.157730e-05	2.043260e-05	3.999780e-05	4.143480e-06
30.7897      	8.157840e-05	2.043500e-05	3.999800e-05	4.143550e-06
30.7903      	8.157950e-05	2.043730e-05	3.999810e-05	4.143620e-06
30.791       	8.158060e-05	2.043970e-05	3.999830e-05	4.143690e-06
30.7917      	8.158160e-05	2.044200e-05	3.999850e-05	4.143750e-06
30.7923      	8.158260e-05	2.044440e-05	3.999860e-05	4.143820e-06
30.793       	8.158370e-05	2.044680e-05	3.999880e-05	4.143890e-06
30.7936      	8.158480e-05	2.044910e-05	3.999900e-05	4.143960e-06
30.7943      	8.158580e-05	2.045150e-05	3.999910e-05	4.144030e-06
30.795       	8.158690e-05	2.045380e-05	3.999930e-05	4.144100e-06
30.7956      	8.158790e-05	2.045620e-05	3.999940e-05	4.144170e-06
30.7963      	8.158890e-05	2.045860e-05	3.999960e-05	4.144240e-06
30.797       	8.158990e-05	2.046090e-05	3.999980e-05	4.144310e-06
30.7976      	8.159090e-05	2.046330e-05	3.999990e-05	4.144380e-06
30.7983      	8.159200e-05	2.046560e-05	4.000010e-05	4.144450e-06
30.7989      	8.159290e-05	2.046800e-05	4.000020e-05	4.144520e-06
30.7996      	8.159400e-05	2.047030e-05	4.000040e-05	4.144590e-06
30.8003      	8.159510e-05	2.047270e-05	4.000050e-05	4.144660e-06
30.8009      	8.159600e-05	2.047500e-05	4.000060e-05	4.144730e-06
30.8016      	8.159700e-05	2.047740e-05	4.000080e-05	4.144800e-06
30.8022      	8.159800e-05	2.047980e-05	4.000090e-05	4.144870e-06
30.8029      	8.159900e-05	2.048210e-05	4.000110e-05	4.144940e-06
30.8036      	8.159990e-05	2.048450e-05	4.000120e-05	4.145000e-06
30.8042      	8.160090e-05	2.048680e-05	4.000130e-05	4.145070e-06
30.8049      	8.160190e-05	2.048920e-05	4.000150e-05	4.145140e-06
30.8055      	8.160290e-05	2.049150e-05	4.000160e-05	4.145210e-06
30.8062      	8.160390e-05	2.049390e-05	4.000170e-05	4.145280e-06
30.8069      	8.160480e-05	2.049620e-05	4.000180e-05	4.145350e-06
30.8075      	8.160580e-05	2.049860e-05	4.000200e-05	4.145420e-06
30.8082      	8.160680e-05	2.050090e-05	4.000210e-05	4.145490e-06
30.8089      	8.160770e-05	2.050330e-05	4.000220e-05	4.145560e-06
30.8095      	8.160870e-05	2.050560e-05	4.000230e-05	4.145630e-06
30.8102      	8.160990e-05	2.050800e-05	4.000240e-05	4.145700e-06
30.8108      	8.161120e-05	2.051030e-05	4.000250e-05	4.145770e-06
30.8115      	8.161270e-05	2.051270e-05	4.000270e-05	4.145840e-06
30.8122      	8.161400e-05	2.051500e-05	4.000280e-05	4.145910e-06
30.8128      	8.161550e-05	2.051740e-05	4.000290e-05	4.145980e-06
30.8135      	8.161680e-05	2.051970e-05	4.000300e-05	4.146050e-06
30.8141      	8.161830e-05	2.052210e-05	4.000310e-05	4.146110e-06
30.8148      	8.161970e-05	2.052440e-05	4.000320e-05	4.146180e-06
30.8155      	8.162110e-05	2.052680e-05	4.000330e-05	4.146250e-06
30.8161      	8.162240e-05	2.052910e-05	4.000340e-05	4.146320e-06
30.8168      	8.162380e-05	2.053150e-05	4.000350e-05	4.146390e-06
30.8175      	8.162520e-05	2.053380e-05	4.000360e-05	4.146460e-06
30.8181      	8.162660e-05	2.053620e-05	4.000370e-05	4.146530e-06
30.8188      	8.162800e-05	2.053850e-05	4.000380e-05	4.146600e-06
30.8194      	8.162940e-05	2.054080e-05	4.000390e-05	4.146670e-06
30.8201      	8.163080e-05	2.054320e-05	4.000400e-05	4.146740e-06
30.8208      	8.163220e-05	2.054550e-05	4.000400e-05	4.146810e-06
30.8214      	8.163360e-05	2.054790e-05	4.000410e-05	4.146880e-06
30.8221      	8.163500e-05	2.055020e-05	4.000420e-05	4.146950e-06
30.8227      	8.163640e-05	2.055260e-05	4.000430e-05	4.147020e-06
30.8234      	8.163770e-05	2.055490e-05	4.000440e-05	4.147090e-06
30.8241      	8.163910e-05	2.055720e-05	4.000440e-05	4.147150e-06
30.8247      	8.164050e-05	2.055960e-05	4.000450e-05	4.147220e-06
30.8254      	8.164180e-05	2.056190e-05	4.000460e-05	4.147290e-06
30.8261      	8.164320e-05	2.056430e-05	4.000470e-05	4.147360e-06
30.8267      	8.164450e-05	2.056660e-05	4.000470e-05	4.147430e-06
30.8274      	8.164590e-05	2.056900e-05	4.000480e-05	4.147500e-06
30.828       	8.164720e-05	2.057130e-05	4.000490e-05	4.147570e-06
30.8287      	8.164850e-05	2.057360e-05	4.000490e-05	4.147640e-06
30.8294      	8.164990e-05	2.057600e-05	4.000500e-05	4.147710e-06
30.83        	8.165120e-05	2.057830e-05	4.000510e-05	4.147780e-06
30.8307      	8.165250e-05	2.058070e-05	4.000510e-05	4.147850e-06
30.8313      	8.165380e-05	2.058300e-05	4.000520e-05	4.147920e-06
30.832       	8.165510e-05	2.058530e-05	4.000520e-05	4.147990e-06
30.8327      	8.165640e-05	2.058770e-05	4.000530e-05	4.148060e-06
30.8333      	8.165770e-05	2.059000e-05	4.000530e-05	4.148120e-06
30.834       	8.165900e-05	2.059230e-05	4.000540e-05	4.148190e-06
30.8347      	8.166030e-05	2.059470e-05	4.000540e-05	4.148260e-06
30.8353      	8.166160e-05	2.059700e-05	4.000550e-05	4.148330e-06
30.836       	8.166290e-05	2.059940e-05	4.000550e-05	4.148400e-06
30.8366      	8.166420e-05	2.060170e-05	4.000560e-05	4.148470e-06
30.8373      	8.166550e-05	2.060400e-05	4.000560e-05	4.148540e-06
30.838       	8.166680e-05	2.060640e-05	4.000570e-05	4.148610e-06
30.8386      	8.166810e-05	2.060870e-05	4.000570e-05	4.148680e-06
30.8393      	8.166940e-05	2.061100e-05	4.000570e-05	4.148750e-06
30.8399      	8.167080e-05	2.061340e-05	4.000580e-05	4.148820e-06
30.8406      	8.167210e-05	2.061570e-05	4.000580e-05	4.148890e-06
30.8413      	8.167340e-05	2.061800e-05	4.000580e-05	4.148960e-06
30.8419      	8.167480e-05	2.062030e-05	4.000590e-05	4.149020e-06
30.8426      	8.167610e-05	2.062270e-05	4.000590e-05	4.149090e-06
30.8432      	8.167750e-05	2.062500e-05	4.000590e-05	4.149160e-06
30.8439      	8.167880e-05	2.062730e-05	4.000590e-05	4.149230e-06
30.8446      	8.168010e-05	2.062970e-05	4.000600e-05	4.149300e-06
30.8452      	8.168150e-05	2.063200e-05	4.000600e-05	4.149370e-06
30.8459      	8.168280e-05	2.063430e-05	4.000600e-05	4.149440e-06
30.8466      	8.168410e-05	2.063670e-05	4.000600e-05	4.149510e-06
30.8472      	8.168550e-05	2.063900e-05	4.000600e-05	4.149580e-06
30.8479      	8.168680e-05	2.064130e-05	4.000600e-05	4.149650e-06
30.8485      	8.168810e-05	2.064360e-05	4.000600e-05	4.149720e-06
30.8492      	8.168940e-05	2.064600e-05	4.000610e-05	4.149790e-06
30.8499      	8.169080e-05	2.064830e-05	4.000610e-05	4.149850e-06
30.8505      	8.169210e-05	2.065060e-05	4.000610e-05	4.149920e-06
30.8512      	8.169340e-05	2.065290e-05	4.000610e-05	4.149990e-06
30.8518      	8.169480e-05	2.065530e-05	4.000610e-05	4.150060e-06
30.8525      	8.169610e-05	2.065760e-05	4.000610e-05	4.150130e-06
30.8532      	8.169740e-05	2.065990e-05	4.000610e-05	4.150200e-06
30.8538      	8.169880e-05	2.066230e-05	4.000610e-05	4.150270e-06
30.8545      	8.170010e-05	2.066460e-05	4.000610e-05	4.150340e-06
30.8552      	8.170140e-05	2.066700e-05	4.000610e-05	4.150410e-06
30.8558      	8.170280e-05	2.066930e-05	4.000600e-05	4.150480e-06
30.8565      	8.170410e-05	2.067170e-05	4.000600e-05	4.150550e-06
30.8571      	8.170540e-05	2.067400e-05	4.000600e-05	4.150610e-06
30.8578      	8.170680e-05	2.067630e-05	4.000600e-05	4.150680e-06
30.8585      	8.170820e-05	2.067870e-05	4.000600e-05	4.150750e-06
30.8591      	8.170960e-05	2.068100e-05	4.000600e-05	4.150820e-06
30.8598      	8.171100e-05	2.068340e-05	4.000600e-05	4.150890e-06
30.8604      	8.171240e-05	2.068570e-05	4.000590e-05	4.150960e-06
30.8611      	8.171380e-05	2.068810e-05	4.000590e-05	4.151030e-06
30.8618      	8.171520e-05	2.069040e-05	4.000590e-05	4.151100e-06
30.8624      	8.171660e-05	2.069280e-05	4.000590e-05	4.151170e-06
30.8631      	8.171800e-05	2.069510e-05	4.000580e-05	4.151240e-06
30.8638      	8.171940e-05	2.069740e-05	4.000580e-05	4.151310e-06
30.8644      	8.172080e-05	2.069980e-05	4.000580e-05	4.151370e-06
30.8651      	8.172220e-05	2.070210e-05	4.000570e-05	4.151440e-06
30.8657      	8.172360e-05	2.070450e-05	4.000570e-05	4.151510e-06
30.8664      	8.172500e-05	2.070680e-05	4.000570e-05	4.151580e-06
30.8671      	8.172650e-05	2.070910e-05	4.000560e-05	4.151650e-06
30.8677      	8.172790e-05	2.071150e-05	4.000560e-05	4.151720e-06
30.8684      	8.172930e-05	2.071380e-05	4.000550e-05	4.151790e-06
30.869       	8.173070e-05	2.071610e-05	4.000550e-05	4.151860e-06
30.8697      	8.173220e-05	2.071850e-05	4.000540e-05	4.151930e-06
30.8704      	8.173370e-05	2.072080e-05	4.000540e-05	4.152000e-06
30.871       	8.173510e-05	2.072320e-05	4.000530e-05	4.152060e-06
30.8717      	8.173650e-05	2.072550e-05	4.000530e-05	4.152130e-06
30.8724      	8.173790e-05	2.072780e-05	4.000520e-05	4.152200e-06
30.873       	8.173940e-05	2.073020e-05	4.000520e-05	4.152270e-06
30.8737      	8.174080e-05	2.073250e-05	4.000510e-05	4.152340e-06
30.8743      	8.174220e-05	2.073490e-05	4.000510e-05	4.152410e-06
30.875       	8.174370e-05	2.073720e-05	4.000500e-05	4.152480e-06
30.8757      	8.174510e-05	2.073950e-05	4.000490e-05	4.152550e-06
30.8763      	8.174650e-05	2.074190e-05	4.000490e-05	4.152620e-06
30.877       	8.174800e-05	2.074420e-05	4.000480e-05	4.152690e-06
30.8776      	8.174940e-05	2.074650e-05	4.000470e-05	4.152750e-06
30.8783      	8.175080e-05	2.074890e-05	4.000470e-05	4.152820e-06
30.879       	8.175230e-05	2.075120e-05	4.000460e-05	4.152890e-06
30.8796      	8.175370e-05	2.075350e-05	4.000450e-05	4.152960e-06
30.8803      	8.175520e-05	2.075590e-05	4.000440e-05	4.153030e-06
30.8809      	8.175660e-05	2.075820e-05	4.000440e-05	4.153100e-06
30.8816      	8.175800e-05	2.076050e-05	4.000430e-05	4.153170e-06
30.8823      	8.175950e-05	2.076280e-05	4.000420e-05	4.153240e-06
30.8829      	8.176100e-05	2.076520e-05	4.000410e-05	4.153310e-06
30.8836      	8.176240e-05	2.076750e-05	4.000400e-05	4.153380e-06
30.8843      	8.176380e-05	2.076990e-05	4.000390e-05	4.153440e-06
30.8849      	8.176530e-05	2.077220e-05	4.000390e-05	4.153510e-06
30.8856      	8.176680e-05	2.077450e-05	4.000380e-05	4.153580e-06
30.8862      	8.176820e-05	2.077680e-05	4.000370e-05	4.153650e-06
30.8869      	8.176970e-05	2.077920e-05	4.000360e-05	4.153720e-06
30.8876      	8.177110e-05	2.078150e-05	4.000350e-05	4.153790e-06
30.8882      	8.177260e-05	2.078380e-05	4.000340e-05	4.153860e-06
30.8889      	8.177410e-05	2.078610e-05	4.000330e-05	4.153930e-06
30.8895      	8.177560e-05	2.078850e-05	4.000320e-05	4.154000e-06
30.8902      	8.177710e-05	2.079080e-05	4.000310e-05	4.154060e-06
30.8909      	8.177850e-05	2.079310e-05	4.000300e-05	4.154130e-06
30.8915      	8.178000e-05	2.079540e-05	4.000290e-05	4.154200e-06
30.8922      	8.178140e-05	2.079780e-05	4.000280e-05	4.154270e-06
30.8929      	8.178290e-05	2.080010e-05	4.000260e-05	4.154340e-06
30.8935      	8.178440e-05	2.080240e-05	4.000250e-05	4.154410e-06
30.8942      	8.178580e-05	2.080470e-05	4.000240e-05	4.154480e-06
30.8948      	8.178730e-05	2.080710e-05	4.000230e-05	4.154550e-06
30.8955      	8.178880e-05	2.080940e-05	4.000220e-05	4.154620e-06
30.8962      	8.179030e-05	2.081170e-05	4.000210e-05	4.154680e-06
30.8968      	8.179170e-05	2.081400e-05	4.000190e-05	4.154750e-06
30.8975      	8.179320e-05	2.081640e-05	4.000180e-05	4.154820e-06
30.8981      	8.179470e-05	2.081870e-05	4.000170e-05	4.154890e-06
30.8988      	8.179620e-05	2.082100e-05	4.000160e-05	4.154960e-06
30.8995      	8.179770e-05	2.082330e-05	4.000140e-05	4.155030e-06
30.9001      	8.179920e-05	2.082560e-05	4.000130e-05	4.155100e-06
30.9008      	8.180070e-05	2.082800e-05	4.000120e-05	4.155170e-06
30.9015      	8.180220e-05	2.083030e-05	4.000100e-05	4.155230e-06
30.9021      	8.180370e-05	2.083260e-05	4.000090e-05	4.155300e-06
30.9028      	8.180520e-05	2.083490e-05	4.000080e-05	4.155370e-06
30.9034      	8.180670e-05	2.083720e-05	4.000060e-05	4.155440e-06
30.9041      	8.180810e-05	2.083960e-05	4.000050e-05	4.155510e-06
30.9048      	8.180960e-05	2.084180e-05	4.000030e-05	4.155580e-06
30.9054      	8.181120e-05	2.084420e-05	4.000020e-05	4.155650e-06
30.9061      	8.181270e-05	2.084650e-05	4.000010e-05	4.155720e-06
30.9067      	8.181420e-05	2.084880e-05	3.999990e-05	4.155790e-06
30.9074      	8.181570e-05	2.085110e-05	3.999980e-05	4.155850e-06
30.9081      	8.181720e-05	2.085350e-05	3.999960e-05	4.155920e-06
30.9087      	8.181870e-05	2.085580e-05	3.999940e-05	4.155990e-06
30.9094      	8.182020e-05	2.085810e-05	3.999930e-05	4.156060e-06
30.91        	8.182170e-05	2.086040e-05	3.999910e-05	4.156130e-06
30.9107      	8.182320e-05	2.086270e-05	3.999900e-05	4.156200e-06
30.9114      	8.182470e-05	2.086500e-05	3.999880e-05	4.156270e-06
30.912       	8.182620e-05	2.086730e-05	3.999870e-05	4.156340e-06
30.9127      	8.182780e-05	2.086970e-05	3.999850e-05	4.156400e-06
30.9134      	8.182930e-05	2.087200e-05	3.999830e-05	4.156470e-06
